¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.246836
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.634329
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836141
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024489
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191676
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36964
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559464
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762309
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996545
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253042
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388272
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486878
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558817
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629907
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703823
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780759
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860748
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94397
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030586
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120657
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214416
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312032
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413668
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548416
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749563
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962187
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187243
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.282183
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.452704
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.637617
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839676
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036536
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204418
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383202
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573893
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777709
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995952
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250481
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414034
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498829
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567282
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638558
¸(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712652
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789755
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869949
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953412
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04022
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130561
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224558
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322403
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424279
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531382
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731695
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943467
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167545
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.284569
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455245
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641049
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.843395
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049051
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217701
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39731
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588944
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793729
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01309
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248542
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441113
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508382
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577045
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648493
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722834
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800146
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880596
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964296
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051334
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141939
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23622
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334389
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43653
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542906
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715623
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926554
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149809
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.287123
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457968
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.644681
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847319
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062078
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231528
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411994
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604564
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810412
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030956
¹(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267698
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447629
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519205
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588119
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659799
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734382
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811946
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892657
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97662
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063976
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154873
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249475
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347936
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450427
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557193
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701274
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911499
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134016
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.289836
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.460876
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648496
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85143
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070696
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24591
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42725
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620815
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827778
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049493
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287575
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428621
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504201
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588379
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672436
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747302
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825132
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906158
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990417
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078089
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169303
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264271
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363099
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465986
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573141
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688659
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898294
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120114
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.292729
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463963
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.652496
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855712
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075354
¼(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260798
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443142
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637706
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845808
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068759
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308267
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412517
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482291
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564171
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651186
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741745
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836029
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921087
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005704
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093728
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185322
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280654
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379914
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483217
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590798
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702895
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886885
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108142
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295803
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.467794
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656649
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860234
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080194
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276259
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459542
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655219
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864504
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088775
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329664
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397684
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467152
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541376
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627807
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717754
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811395
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908901
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010439
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110902
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202921
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298692
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398363
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502157
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610223
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722797
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87726
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098037
µ(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.29904
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.471817
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.660992
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864904
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085273
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292254
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476581
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673363
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883868
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109487
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317607
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384119
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45327
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525261
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60579
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695176
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788219
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885119
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986009
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091144
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200676
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314869
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418448
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522743
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63137
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744528
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869476
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091699
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302443
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476056
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.66556
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869778
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090566
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308834
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494201
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692162
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903928
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130963
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305518
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371781
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44069
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512384
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586981
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674048
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76653
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862812
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963111
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067607
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17647
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289979
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408327
¸(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531809
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654319
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768073
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886604
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088053
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.306007
(431.46, 10.30, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.480439
