¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê (336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.845059
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39059
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50161
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170867
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407905
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620629
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849344
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09587
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362274
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670504
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067193
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505482
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995945
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844264
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42654
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56673
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71289
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86527
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03153
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20618
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38873
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57961
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72272
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80877
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89838
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99174
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08893
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18857
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2912
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39806
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50925
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167319
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408668
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621417
‡(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850198
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096779
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363259
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653887
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043944
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479562
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966858
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778156
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42374
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5652
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71129
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8636
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02253
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19228
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37437
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56473
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73424
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82044
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91022
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00377
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09937
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19815
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30096
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40799
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51931
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163674
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409633
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622474
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851327
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098009
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364583
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651384
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020962
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453873
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938087
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712173
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33857
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56527
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71137
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86371
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02261
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18847
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3619
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55187
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74792
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83434
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92436
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01609
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11115
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21013
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31315
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42034
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53192
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160025
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410825
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623777
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852709
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099475
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366182
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646111
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998136
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428487
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909583
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646239
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25507
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56698
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71314
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86553
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0245
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1904
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36361
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5446
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73928
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85047
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9385
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02999
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12528
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22448
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32772
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43521
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54705
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156346
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41226
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625304
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85436
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101269
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36813
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641342
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980938
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403329
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881407
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580502
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17339
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57037
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71661
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86911
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0282
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1942
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36754
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54864
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73792
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86121
†(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95446
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0462
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14176
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24122
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34478
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45257
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56468
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152618
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409863
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627037
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856264
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103317
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370316
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636995
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965639
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378454
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853483
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514895
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09338
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57536
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72175
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87441
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03366
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19984
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37341
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55468
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7232
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84331
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94335
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04423
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14924
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25846
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36429
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47241
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5849
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148824
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405746
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629075
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858415
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105622
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37285
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633124
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950567
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358995
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825901
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449469
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01504
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58198
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72859
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88149
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04093
‡(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20739
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38116
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5627
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69573
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81526
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93063
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03127
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13603
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24503
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35845
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47644
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59916
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145022
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401534
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631311
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860851
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108273
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373654
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629657
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935692
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342481
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79859
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384252
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93834
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50384
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73714
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89028
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05005
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21677
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39086
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55618
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67052
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78949
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91322
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02062
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12518
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23399
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34718
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46496
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58748
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141133
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397362
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633799
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863496
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111156
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370905
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626689
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921027
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326233
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776938
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319249
ƒ(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863234
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41974
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74738
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90083
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06094
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22802
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4025
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53364
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64752
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.766
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88924
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0123
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1167
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22535
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3384
