¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.777674
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.882971
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.064738
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.287381
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.540477
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.563043
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597888
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.909904
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264879
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666607
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124869
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654438
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270862
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.997175
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.865438
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97448
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36946
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18617
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98607
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10208
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.419306
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.565128
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.721817
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.89065
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.073422
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.299679
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553541
ä(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565677
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609594
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927335
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284532
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68893
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15044
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.682091
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.303233
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.035571
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.91171
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03293
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45753
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2867
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02774
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16285
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.425614
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.571868
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.729072
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.898477
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.08405
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.313062
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.56828
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.569406
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.62532
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944953
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304402
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711509
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.176317
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711913
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.336019
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074491
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.958649
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09227
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54718
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37425
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45199
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22643
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.432065
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.578811
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.736533
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.906513
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094865
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326551
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.583173
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574232
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.641208
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96276
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324492
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734348
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202505
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.742238
ò(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37118
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.113935
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00627
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15694
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63848
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46355
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28993
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29284
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.438693
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.5859
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.744145
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.916089
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.105871
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.340151
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.598229
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.580161
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.657256
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980752
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344799
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757443
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229001
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.772938
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.407163
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.156024
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05456
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23056
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73136
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55461
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48434
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23779
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.445441
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.593143
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.751941
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.926463
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.118353
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.353931
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609611
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588221
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673463
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998928
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365323
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780795
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255803
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.804011
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.443609
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.199359
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10586
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30539
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82589
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64746
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39889
í(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27637
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.452343
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.600541
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.760153
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.937
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.130979
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.367807
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.617801
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597898
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.689829
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017288
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386062
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804401
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.282912
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835457
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.480518
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.243279
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15989
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38142
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9221
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74208
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31631
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.459375
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.608098
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.77008
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.947711
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143718
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.381791
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.627119
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.608485
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706351
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03583
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407015
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.828265
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310329
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86728
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.517892
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.289257
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21684
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45866
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01237
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84266
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23656
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.466569
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.615818
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.780175
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.958625
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.156553
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.395912
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637576
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.61999
Ş(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723028
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054553
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428181
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852378
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.338049
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.899732
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.557572
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.33691
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27463
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53715
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08918
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97162
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15956
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.473922
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.624452
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.790415
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.969694
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.169487
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.410156
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.649181
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.632423
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739859
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073456
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449557
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.876745
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366726
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934124
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.598038
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.385203
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33325
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61685
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16734
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10316
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08532
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.481391
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.63411
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.800805
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.980947
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.182524
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.424468
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.661947
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.645794
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756842
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092536
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471146
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902301
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.396638
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.968919
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.639009
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.434141
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39271
ö(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69783
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24687
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23726
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01376
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.48903
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.643916
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.811378
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.992394
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.195676
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.43894
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675886
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.660111
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773976
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112011
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494085
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928553
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426874
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004113
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680478
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.483723
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45303
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78007
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32783
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37397
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94482
(411.35, 13.70, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.497831
