¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ (392.89, 14.62, 307.56) (409.36, 8.56, 315.57) (0.81, 2.16, 0.81) Human 4.73827
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.65158
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.65774
(392.99, 14.75, 307.58) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.046056
(392.99, 14.75, 307.58) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.040545
(392.99, 14.75, 307.58) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.036027
(392.99, 14.75, 307.58) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.032497
(392.99, 14.75, 307.58) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.029952
(392.99, 14.75, 307.58) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.028389
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041277
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126539
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215318
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310061
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844174
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004853
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152791
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307509
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469415
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638967
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816638
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00301
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74338
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41106
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84839
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1736
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51966
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57175
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16485
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99446
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.53902
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.54515
(392.99, 14.75, 307.58) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.095595
(392.99, 14.75, 307.58) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.090224
(392.99, 14.75, 307.58) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.085855
(392.99, 14.75, 307.58) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.082482
(392.99, 14.75, 307.58) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.080105
(392.99, 14.75, 307.58) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 5.07872
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009874
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094299
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182124
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433023
¡(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658165
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89703
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069245
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250106
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412251
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579613
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75501
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938885
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13188
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93581
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63014
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98807
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3234
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46961
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05359
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95379
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.43179
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.43788
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452605
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894898
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610063
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575269
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20369
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94802
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78434
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75896
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1584
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33693
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.64259
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.12155
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6255
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57178
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493543
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941067
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70023
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693802
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06158
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88949
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71835
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67068
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.06388
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26151
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.55236
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.03312
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51836
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49186
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534316
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987104
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789683
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812972
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91828
Š(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83109
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65252
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58278
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96986
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15833
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.45075
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.92113
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41175
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41224
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574942
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033003
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878371
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932748
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77678
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77278
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58685
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50639
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87855
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.05009
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.36292
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.81619
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31358
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33288
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615353
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078664
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966091
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05301
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63705
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62056
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52136
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43213
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80303
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94257
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.27686
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.71935
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22505
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25272
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649023
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124139
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052729
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21041
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49911
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46284
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45971
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36531
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7271
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84137
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.1646
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6156
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11414
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14745
’(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675125
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173802
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138199
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43186
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39889
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38469
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40224
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30017
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65146
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76357
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04086
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.51631
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00217
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04261
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700378
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240707
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222292
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52694
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33562
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30593
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34485
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23521
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57612
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.67688
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92919
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.41764
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89071
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93829
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724793
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306331
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281872
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39312
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27913
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22662
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28759
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17035
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50418
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59063
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84101
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.29076
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78467
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83444
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748279
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352992
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275217
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37331
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.222
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1468
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2304
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10569
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43337
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.50483
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74908
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.168
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67368
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70955
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762331
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346584
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265895
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36938
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04465
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06701
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16758
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04124
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36285
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42772
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.65012
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.066
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55968
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57788
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765147
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345315
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25394
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36338
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8495
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99961
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07241
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97695
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29263
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34844
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.55431
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.96464
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.59152
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44707
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766984
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342094
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239389
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35526
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6543
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93172
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9769
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91287
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22271
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2683
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.46739
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.85461
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.47253
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31715
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767836
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336926
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222275
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34514
€(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45946
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86335
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88116
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84905
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15599
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18859
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3796
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74879
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.35444
(393.00, 14.76, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1881
