¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Õ(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.13507
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.993734
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780654
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998517
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234707
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490942
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769356
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529445
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872867
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250852
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680453
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171833
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72419
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31677
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98282
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70613
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52005
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45847
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54959
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77984
»(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19187
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79281
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65378
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.03273
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.973406
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.965842
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.95965
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.954823
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.951355
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.949248
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77449
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991846
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227467
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483446
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208398
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521048
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86367
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240673
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667745
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157621
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708177
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30079
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96467
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68809
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49941
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43454
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51631
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74063
(412.81, 14.17, 246.42) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.86876
(412.81, 14.17, 246.42) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.77905
(412.81, 14.17, 246.42) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.75288
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67415
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.930544
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.92305
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.916923
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.91215
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.90873
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.90666
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.768394
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985251
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22031
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905125
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200862
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512802
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854641
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230702
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655191
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143569
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692333
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28517
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94691
É(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67055
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47934
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4113
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.484
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70262
(412.81, 14.17, 246.42) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.78015
(412.81, 14.17, 246.42) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.6932
(412.81, 14.17, 246.42) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.66722
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57958
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.889542
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.882118
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.87605
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.871329
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.867954
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.86592
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76237
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978733
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213236
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897444
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192793
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504735
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845775
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220938
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64283
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129702
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67673
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26988
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92951
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65362
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45989
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38882
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45267
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66574
(412.81, 14.17, 246.42) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.69569
(412.81, 14.17, 246.42) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.6113
(412.81, 14.17, 246.42) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.58551
(412.81, 14.17, 246.42) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 19.43749
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.850353
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.842993
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.836982
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.832313
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.828978
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.826979
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756415
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972292
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617833
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889847
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18309
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496834
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837112
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211398
Ø(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630591
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116016
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661284
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25487
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9125
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63716
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44103
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36698
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4223
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63
(412.81, 14.17, 246.42) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.56203
(412.81, 14.17, 246.42) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.53329
(412.81, 14.17, 246.42) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.50767
(412.81, 14.17, 246.42) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 19.1818
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.81293
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.805634
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.799677
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.795053
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.79176
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.789793
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.750665
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361297
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61096
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882368
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173502
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488798
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828601
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202026
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618547
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102503
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64609
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24019
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89584
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62124
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4228
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.54929
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.50434
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.47474
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.44765
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.42303
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.40097
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.38126
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.77723
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.769992
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.764087
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.759509
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.756253
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.754317
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74474
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355049
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604168
ë(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87501
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164081
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478496
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820291
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192872
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606627
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089205
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631088
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22587
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87956
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60582
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.5199
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.40882
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.37632
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.35041
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.32689
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.30568
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.28682
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.27026
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.743213
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.736031
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.730175
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.725638
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.722419
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.720511
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119503
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34888
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597456
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867738
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154809
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468316
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812175
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183908
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594878
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076069
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616294
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21186
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86369
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59096
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.46953
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.37325
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.34316
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.31892
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.29701
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.27741
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.2601
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.24507
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.710837
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.703709
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.6979
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.693404
ä(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.690218
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.688338
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113856
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342776
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590859
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859457
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145668
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458333
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801179
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175188
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584905
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063108
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601692
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19818
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84813
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57661
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.51765
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.40734
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.37688
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.3541
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.33364
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.31549
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.29965
(412.81, 14.17, 246.42) (390.41, 7.88, 258.27) (0.81, 2.16, 0.81) Human 11.28607
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.680072
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.672994
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.667228
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.662771
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.659618
(412.81, 14.17, 246.42) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 6.657763
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108316
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336763
