¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
… (378.49, 14.78, 274.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.15911
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982469
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22577
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486827
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769982
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.081495
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.415504
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.786299
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.209805
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.685302
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.231091
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.821844
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48989
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25504
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12623
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12182
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34545
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82004
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64319
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88959
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.64939
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.352071
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.547001
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753688
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977197
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.220036
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48037
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.762921
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074018
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407276
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.7777
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200215
œ(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.673767
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.217647
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.806787
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4732
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23648
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10599
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0996
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31637
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78791
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60113
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.847
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.6041
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.348239
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542816
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.748945
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972056
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214444
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474092
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756058
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066781
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399313
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.769355
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.19091
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.662528
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.204582
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.792195
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45705
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21855
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08654
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07832
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28836
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75716
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5602
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.80654
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.55932
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.344491
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.53867
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.744324
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967046
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208996
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467995
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749393
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059783
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391616
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.761262
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.181889
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.651586
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.191896
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.778065
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44144
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20125
›(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06788
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05797
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2616
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72779
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5189
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.76819
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.50904
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.340828
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.534507
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739823
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962168
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203691
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46208
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742927
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05303
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384186
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.753423
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.173151
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.640941
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.179591
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.7644
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42639
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18458
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03856
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23587
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69978
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47915
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.73194
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.46146
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.337211
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.530455
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735445
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.957422
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.198532
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456345
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736659
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046515
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377022
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745841
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.164698
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.630592
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.167665
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.751197
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41188
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16853
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03291
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02008
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21116
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67312
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44094
Ÿ(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.69776
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.41872
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.333681
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.526515
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731189
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95281
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.193516
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450792
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730591
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.040243
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.370122
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.73851
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.156529
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.620539
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.156115
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.738455
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39791
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15311
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0166
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00253
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18746
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64782
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.40424
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.66164
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.38005
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.33024
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.522689
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727053
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948328
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188645
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445422
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72472
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034211
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363488
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.731433
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.148643
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.610785
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.144945
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.726173
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38449
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13831
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00107
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98589
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16477
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62338
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36906
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.62753
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.34402
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.326885
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518975
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723042
 (378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943981
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183918
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440231
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719049
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028419
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.357121
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.724612
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.141044
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.601326
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.134151
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.71435
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3716
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12413
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9863
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97017
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14308
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59924
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33537
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59542
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.31064
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.323618
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.515375
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719151
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939766
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179338
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435223
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713578
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022867
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351018
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718098
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133723
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592163
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.123732
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.702982
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35925
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11057
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97231
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95537
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12239
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5764
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30338
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.56528
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.27987
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.320441
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.511889
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715385
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935685
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174901
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430398
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708302
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017558
¡(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345181
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711865
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.126689
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.583297
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.113691
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.692074
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34744
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09763
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9591
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94148
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10269
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55484
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27373
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.53713
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.25175
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.317353
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.508516
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.711741
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931737
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.170611
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425753
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70323
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012486
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339607
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.705895
(378.58, 14.65, 273.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.119939
