¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(341.45, 6.99, 371.50) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.75712
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34583
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53409
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73103
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03322
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36462
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71214
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9616
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2237
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49929
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046376
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.364316
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71388
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.09994
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.528429
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534353
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00777
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20555
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4134
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62327
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77983
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9432
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11381
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29209
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47845
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67338
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94819
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27473
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5846
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82888
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08542
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3551
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63885
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049541
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367791
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71771
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.104182
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533154
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5417
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00773
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20548
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41333
ã(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57816
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73321
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89507
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06407
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24058
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42512
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61809
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86613
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18799
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46164
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70097
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95224
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2163
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49398
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052559
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371105
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721364
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.108229
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.53766
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.016975
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00877
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20659
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38762
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53494
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68858
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84893
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01635
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19125
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37403
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56518
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78687
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10429
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34314
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57772
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82394
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0826
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35461
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.055431
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374258
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.724839
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.112079
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.541945
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.021776
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01096
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20743
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34752
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49355
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64584
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80478
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97073
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14405
â(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32516
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51454
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71268
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00946
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22888
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45896
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7004
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95393
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22044
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50082
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056956
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375961
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.726752
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.114236
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.544389
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.030336
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01429
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17024
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30914
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45395
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60498
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7626
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9271
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09892
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27845
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46616
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66254
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90335
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11875
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34451
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58135
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83001
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09132
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36614
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05817
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377295
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.728223
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.115864
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.549906
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.040761
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00516
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13858
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27765
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42264
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57386
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73165
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89639
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06847
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24828
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43628
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63302
ã(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84312
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05936
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28607
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52395
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77378
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03639
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31265
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60132
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059231
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378461
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729509
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.119206
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558947
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.050914
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01473
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14844
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28784
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43313
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58471
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74285
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90799
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08044
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26067
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44914
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6569
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86937
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08662
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31443
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55347
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80448
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06837
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34604
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6271
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060143
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.379461
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730976
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.127089
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.567741
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.060789
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0257
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15977
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29946
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44516
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59707
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75567
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92122
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09414
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27487
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47012
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68579
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89771
à(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11606
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34502
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58528
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83768
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10296
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37428
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65553
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060901
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380294
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.73787
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.134742
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.576287
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.070387
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03806
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17245
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31257
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45868
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61106
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7701
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93612
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10958
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29308
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49988
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71669
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92819
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14772
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37791
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6195
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8733
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13563
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40422
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061506
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38535
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.744562
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.142171
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.58458
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.079701
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05178
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18659
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32715
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47376
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62663
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78617
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95276
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12673
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32354
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53155
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74964
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96076
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18155
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41311
â(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65614
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91011
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16688
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43677
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064631
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391217
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.751043
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.149368
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592617
