¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(336.39, 7.37, 332.59) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.68661
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.057745
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.97454
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.894967
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.818823
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.745924
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.676095
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.609177
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.545022
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.483489
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.424451
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.367788
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.31339
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.261148
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.210969
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.16276
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.116435
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.071917
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.029126
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 3.987996
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 3.948459
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.910356
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094091
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29092
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50221
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.175024
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.150338
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.130438
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.123545
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.117667
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.12821
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.08497
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.003399
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.92535
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.850627
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.779058
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.710474
Ø(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.644722
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.581664
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.521163
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.463099
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.407355
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.353824
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.302406
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.25301
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.205545
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.159929
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.116087
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.073945
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901095
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084211
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280361
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490862
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.197759
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.172949
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.151753
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.144882
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.146472
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.179159
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.213288
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.203925
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.120086
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.039871
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.963083
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.889539
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.819068
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.751513
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.686728
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.624575
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.564926
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.507665
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.45268
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.399866
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.349129
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.300378
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.253528
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.208498
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892093
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074596
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27009
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484823
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.221731
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.19679
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.174215
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.167367
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.19848
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166646
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.67864
É(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.543048
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.414812
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.293378
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.178262
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.083912
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.008137
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.935536
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.865945
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.799212
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.735194
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.673761
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.614788
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.558165
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.503781
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.451538
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.40134
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.353101
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883322
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065265
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275015
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501234
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.246967
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.221888
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.198057
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605435
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878691
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173967
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503658
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970782
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494176
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56415
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.53873
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.414688
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.297088
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.185477
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.079444
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.988644
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.919716
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.8536
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.790157
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.729264
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.670796
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.614647
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.560709
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.508888
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883411
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079566
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290482
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517892
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76376
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030327
¬(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320203
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612229
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886011
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181906
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502535
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919836
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436996
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53282
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36003
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65761
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09104
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72321
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75536
(335.41, 7.27, 331.26) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.48872
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.206237
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.102708
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 5.004174
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.914721
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.851664
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.791128
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.732996
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.677156
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897032
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09417
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306218
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534892
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782123
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050251
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341895
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619571
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893904
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190397
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511788
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869848
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38089
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49978
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30787
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67531
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08792
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71939
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75051
(335.41, 7.27, 331.26) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.32365
(335.41, 7.27, 331.26) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.29807
(335.41, 7.27, 331.26) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.27631
(335.41, 7.27, 331.26) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.25834
(335.41, 7.27, 331.26) (315.74, 1.79, 303.65) (1.44, 1.43, 1.40) Tools 20.87232
(335.41, 7.27, 331.26) (315.74, 1.79, 303.65) (1.44, 1.43, 1.40) Tools 20.86244
(335.41, 7.27, 331.26) (315.74, 1.79, 303.65) (1.44, 1.43, 1.40) Tools 20.85664
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.948776
(335.41, 7.27, 331.26) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 4.860728
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.910901
Ÿ(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109064
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322228
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552166
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800802
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070489
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363956
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627425
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90237
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199547
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521679
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871931
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325886
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47424
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25541
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69294
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08515
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71594
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74619
(335.41, 7.27, 331.26) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.16507
(335.41, 7.27, 331.26) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.13974
(335.41, 7.27, 331.26) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.11819
(335.41, 7.27, 331.26) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.10042
(335.41, 7.27, 331.26) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.68262
(335.41, 7.27, 331.26) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.67131
(335.41, 7.27, 331.26) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.66404
(335.41, 7.27, 331.26) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.6608
(335.41, 7.27, 331.26) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.66158
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924962
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12416
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338485
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569685
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819792
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09112
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380155
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63581
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911404
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209285
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532239
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883429
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271944
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45827
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20272
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71043
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0827
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71295
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74242
(335.41, 7.27, 331.26) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.25247
(335.41, 7.27, 331.26) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.22803
(335.41, 7.27, 331.26) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.2074
(335.41, 7.27, 331.26) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.19055
(335.41, 7.27, 331.26) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.42867
 (335.41, 7.27, 331.26) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.41756
(335.41, 7.27, 331.26) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.41044
(335.41, 7.27, 331.26) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.4073
(335.41, 7.27, 331.26) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.40815
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939274
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139559
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355047
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587554
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839108
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112088
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388428
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64469
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920963
(335.41, 7.27, 331.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21962
