¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¤(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.34836
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873522
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39083
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.63424
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.61472
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.59829
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.58492
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.57461
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.56735
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.56313
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.56194
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.512538
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.582407
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.655415
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.731717
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.811508
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.895031
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.052867
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.596664
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08698
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285562
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463645
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630636
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774619
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926385
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086522
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25569
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434572
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593694
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.059
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82704
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.44245
´(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.42324
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.40708
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.39395
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.38384
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.37673
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.37263
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.37153
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.55049
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.621757
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.696209
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.774108
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.855517
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.940773
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.261841
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855198
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246397
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434401
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593168
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734471
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883362
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040373
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206171
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381406
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566885
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769657
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25292
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30228
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.25826
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.23934
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.22343
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.21053
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.2006
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.19365
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.18966
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.18864
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.589583
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.662312
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.738311
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.817743
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.900902
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.987955
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.487864
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137494
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406448
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557642
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69639
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842548
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996584
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159157
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330921
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512698
»(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498906
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953452
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52194
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.10293
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.08131
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.06267
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.04702
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.03432
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.02457
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.01776
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.01388
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.01293
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.62984
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.704049
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.781602
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.862781
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.947712
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.162338
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73301
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37467
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523915
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660246
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803789
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955033
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114575
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283064
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461207
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649816
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673374
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14547
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97068
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.93262
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.9113
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.89293
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.87751
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.86502
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.85544
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.84877
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.84499
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.84411
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.671282
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.747056
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.826281
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.909168
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.99596
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.376749
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999771
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491886
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625911
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766977
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915556
¾(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072234
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23757
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412324
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597247
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356895
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855426
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34627
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50278
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.76896
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.74792
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.72982
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.71462
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.70232
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.6929
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.68636
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.68268
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.68187
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.71396
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.791351
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.872282
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.957001
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.060553
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.608579
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291075
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593318
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732007
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878015
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031929
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194348
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36586
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547297
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992873
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528717
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04563
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65916
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.63534
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.61167
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.59091
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.57305
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.55807
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.54596
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.53669
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.53028
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.52669
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.52594
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.757881
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.836949
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.919711
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.00634
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.263442
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.859924
»(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36067
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691717
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84235
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993636
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153222
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321678
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499782
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688296
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105615
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707624
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24443
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14459
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.48386
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.46049
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.44
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.42238
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.4076
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39567
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.38655
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.38025
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37675
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37606
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.803155
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.883989
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.968574
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.057174
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.482022
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133314
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400705
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761981
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95721
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114084
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27963
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454575
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639644
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84531
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254118
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894014
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4524
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74225
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33826
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.31517
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.29494
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.27754
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.26297
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.2512
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.24222
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.23603
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.23262
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.23198
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.849728
¸(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.932402
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.018942
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.148056
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.71819
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241514
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441661
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833429
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076753
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23958
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41151
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593327
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785854
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955894
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423462
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08828
(341.26, 7.29, 379.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80616
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.22397
(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.1983
