¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(441.99, 14.25, 270.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.42789
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045294
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277785
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530194
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805154
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105721
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435569
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799143
(441.83, 14.21, 271.40) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 7.896719
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65002
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138206
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672266
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28766
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63644
º(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01192
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45098
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10383
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20099
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24042
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74558
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35221
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00861
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4727
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79547
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13451
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6032
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11506
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78435
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49915
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042979
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275272
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527459
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802152
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10244
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431979
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795148
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197376
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645091
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131449
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663396
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26532
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61248
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98618
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48163
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06937
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15991
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30311
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8447
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49847
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13039
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60965
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93796
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33966
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83265
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35254
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35092
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040684
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272795
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524752
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799201
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099229
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428427
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791252
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193018
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.48343
Ä(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.45216
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656019
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2441
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58975
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99728
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51353
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03629
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11954
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37396
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9833
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64977
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25658
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75192
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0901
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56542
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06295
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.661
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04291
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038447
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270358
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522143
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796338
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096084
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424981
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787428
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188754
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.304694
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.274158
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.245444
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.218527
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.193377
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.169969
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.240243
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06661
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0799
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50553
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12652
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78161
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38737
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89971
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31239
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78899
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2917
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09655
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036229
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267968
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519528
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793506
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092965
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42156
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783667
×(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.16904
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.169519
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.171597
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.175266
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.180534
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.187407
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.195891
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.233488
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09835
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04093
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64147
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27464
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90714
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52293
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07257
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52961
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01414
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63078
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69466
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03406
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265649
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516993
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790744
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089951
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418235
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779991
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180519
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.244673
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.247035
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.251008
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.256595
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.263801
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.272634
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.283103
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1315
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00266
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78187
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42775
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03709
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66331
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28384
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75129
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2484
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06464
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031971
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263336
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514479
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788009
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086971
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414938
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776365
Õ(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176491
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.322763
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.325429
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.329721
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.335644
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.343203
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.352403
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.363258
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16612
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96509
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92693
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58394
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17164
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7623
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50223
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9819
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61779
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52289
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029871
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261097
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51206
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785354
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08402
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411739
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772787
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172558
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.403903
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.40689
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.411519
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.417796
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.425727
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.435317
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.446578
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20218
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92825
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07681
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71308
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29412
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84729
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72933
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22184
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05785
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027839
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258892
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509665
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782748
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081159
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40859
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769351
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168705
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.488213
Ú(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.49154
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.496527
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.503179
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.511499
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.521502
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.533191
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23974
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89701
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23167
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84668
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37694
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06971
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96552
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6209
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43717
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025873
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256696
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507328
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780172
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078392
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405517
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765958
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164955
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.57582
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.579507
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.584869
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.591918
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.600654
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.611089
(441.83, 14.21, 271.40) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 8.623232
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27878
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88074
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39173
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9373
(441.83, 14.21, 271.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4631
