¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33778
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715415
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959017
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.079558
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.675861
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.369169
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18507
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15901
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34157
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98862
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91093
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30245
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5353
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915305
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159709
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426501
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718823
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027775
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35763
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747081
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971947
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.117566
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.719845
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.420642
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2461
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23251
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43176
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11151
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09096
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39003
ø(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66324
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935895
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182195
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45111
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745815
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049874
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381938
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778793
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.986468
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.155636
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.763934
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.472283
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30739
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30641
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52257
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23549
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27359
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48005
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79379
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956651
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204786
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475817
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767949
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072128
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4065
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810478
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.002595
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.193761
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.80812
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.52408
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36893
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3807
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61706
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35873
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45881
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87922
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92696
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977467
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227514
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500694
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788439
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094607
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431214
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842183
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.020342
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.231931
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.852387
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.576019
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43071
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45779
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71343
ı(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47621
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62687
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87955
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92792
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99844
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250336
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525696
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809042
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117235
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456146
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87386
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.039728
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270128
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.896724
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.62808
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49463
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53636
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81048
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60938
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77961
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96395
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019464
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273289
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546675
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829826
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140022
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481278
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905533
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.06077
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.308349
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.941113
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.681807
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55977
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61534
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90818
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75677
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93398
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91704
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040574
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296395
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565808
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850744
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162984
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506573
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937146
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.083494
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.346577
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.986777
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.736585
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62516
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69472
ù(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00652
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90578
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08998
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87152
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06178
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319531
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58505
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871776
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186095
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532062
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968722
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.107888
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.385888
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.033383
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.791483
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69076
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77445
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10547
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05636
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24757
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82734
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083097
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340225
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604408
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892962
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209371
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557794
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000271
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133107
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.428113
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.082507
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.849153
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75945
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85769
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20903
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20852
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42851
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78452
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10447
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35812
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623929
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914308
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232821
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583661
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031745
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.161951
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.47038
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.131773
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.907292
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82907
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94254
÷(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31954
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35951
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74309
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125944
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376085
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64352
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935768
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256423
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609701
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063134
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.192247
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.512675
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.181111
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.965574
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89894
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02954
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43087
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48509
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83402
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80466
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147123
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394171
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663255
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957384
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280162
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635922
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097027
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.224023
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.554982
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.230507
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02398
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96904
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11921
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54302
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61155
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05321
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97966
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163854
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41237
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683087
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97912
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304079
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662322
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133265
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257299
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.597287
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.279938
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08248
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0418
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20933
‚(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65595
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7389
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29479
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21304
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48321
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180624
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430639
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703043
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000976
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328124
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692146
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169457
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.292108
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.639578
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.329391
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14117
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11562
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2999
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76963
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88209
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54031
(408.15, 13.06, 328.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4595
