¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ (393.69, 14.81, 307.64) (412.32, 8.71, 315.76) (0.81, 2.16, 0.81) Human 5.613182
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695089
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06322
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45978
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83163
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23318
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66804
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97576
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22837
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49435
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77474
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07057
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3778
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70051
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0781
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63198
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41141
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.61269
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.62029
(394.17, 14.88, 307.74) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.124483
(394.17, 14.88, 307.74) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.117103
(394.17, 14.88, 307.74) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.110549
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85585
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167928
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489604
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803659
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312447
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783504
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267365
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686799
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05422
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45271
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82822
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22949
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66402
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92054
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17913
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44289
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72086
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01413
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32103
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64096
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03721
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5679
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32653
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.42634
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.43388
(394.17, 14.88, 307.74) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.113482
Ñ(394.17, 14.88, 307.74) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.106085
(394.17, 14.88, 307.74) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.099515
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859023
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171391
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.801458
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.771424
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283208
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788795
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28017
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679305
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04613
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44396
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82592
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22702
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64606
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86107
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11986
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39391
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66959
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96042
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2671
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58436
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99908
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52681
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2455
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.24742
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.25488
(394.17, 14.88, 307.74) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.103278
(394.17, 14.88, 307.74) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.095868
(394.17, 14.88, 307.74) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.09813
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.848431
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.815567
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.784192
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.75427
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.762681
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794088
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293404
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672616
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03891
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43613
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82477
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2258
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60141
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81466
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05664
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33016
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61892
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90931
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21395
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53066
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96364
ê(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48869
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16826
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.07566
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.08308
(394.17, 14.88, 307.74) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.093862
(394.17, 14.88, 307.74) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.08644
(394.17, 14.88, 307.74) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.09995
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.832196
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.799444
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.768177
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.738357
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.709952
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.926116
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.327102
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66677
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03255
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42925
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82483
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22587
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55892
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77054
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99596
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26661
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55229
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85412
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16313
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47982
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93092
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45346
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09477
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.91086
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.91822
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.924427
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.887102
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.851378
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.817212
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.784564
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.753396
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.723671
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.695357
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.730413
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.098725
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.524787
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.016321
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42334
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82604
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22717
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51856
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72859
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94879
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20571
ï(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48843
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7871
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10302
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43177
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90086
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42107
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02489
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.75281
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.76011
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.910369
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.873152
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.837531
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.803464
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.770911
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.739834
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.710197
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.681966
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.833523
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.032208
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.281396
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.734893
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.260492
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82844
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22974
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48026
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6888
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9074
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14735
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42728
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72292
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03557
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36666
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8734
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39155
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95855
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37093
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.60854
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085147
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.860441
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.824914
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.790937
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.758471
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.727477
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.697919
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.748829
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.940892
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.147472
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.370222
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.61106
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.958754
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.522021
ç(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 8.186239
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44398
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65113
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86828
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09606
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36877
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66153
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9711
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30566
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82372
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36482
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92405
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37387
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.46333
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087673
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.848958
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.813515
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.77962
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.747231
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.718874
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.842437
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.972648
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.110013
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.26774
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.499861
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.751203
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.024189
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.321671
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 7.802974
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 8.520931
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61557
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83131
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05761
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31284
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60287
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90949
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24898
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7625
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32034
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89822
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38061
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.3243
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090211
(394.17, 14.88, 307.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331758
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.803322
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.769499
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.840117
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 5.968889
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.104687
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.248051
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.39959
ê(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.559972
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.729947
(394.17, 14.88, 307.74) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 6.910346
