¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ø(426.98, 14.96, 246.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806995
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47558
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27589
ç(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435608
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720535
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029994
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.373883
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.752524
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171327
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.643401
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.169183
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.754912
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09572
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91085
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81908
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86528
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09216
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48821
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.892
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3348
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92682
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56236
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92019
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431034
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716064
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025079
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367183
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745993
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.16404
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.634521
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.159154
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.743895
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08862
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89536
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7932
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83494
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06458
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47195
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5876
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26588
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60152
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0107
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65507
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426322
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711488
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020047
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.360309
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739326
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.156605
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.625479
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.148944
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38296
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0813
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87994
‰(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7673
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80455
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02845
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45569
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29501
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16769
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5472
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89698
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26409
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75428
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421476
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706808
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014904
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.354172
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732527
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.14902
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.616284
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.138559
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37641
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07384
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8643
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74135
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77414
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99233
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29148
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01368
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85691
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49616
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84399
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20893
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59219
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.995
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417287
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702027
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009648
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348371
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725597
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.141294
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606937
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748095
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36972
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06609
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84852
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72317
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74369
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95615
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12773
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80883
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55841
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44851
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7944
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15737
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53849
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93903
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29481
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413166
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697146
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004283
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342447
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71854
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133425
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.59744
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739429
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36284
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05225
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83256
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70931
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71318
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91996
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94202
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75036
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36554
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14377
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74821
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10932
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4783
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80774
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15248
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51356
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408952
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692165
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99881
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.336404
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711357
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125416
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170787
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730564
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35581
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0383
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81655
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69534
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69268
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83474
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76143
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69428
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30523
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96621
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70539
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35077
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67576
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0158
™(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37189
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74492
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404644
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687087
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993229
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330246
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704048
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.117269
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162762
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721457
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34574
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02421
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80041
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68137
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67638
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68166
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58577
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61492
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24753
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9039
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51954
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86758
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22832
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54905
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88465
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23592
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60397
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61716
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400245
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681911
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987544
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323972
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.69662
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659067
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154552
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712191
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33328
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01005
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78411
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66735
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66002
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61272
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41491
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4205
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19238
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84439
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23484
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56852
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91945
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30111
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70245
—(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10554
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46875
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84949
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395756
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676644
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981755
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317582
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68907
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651589
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14614
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7027
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99579
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76771
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65328
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64364
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50628
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33445
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2316
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1398
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65305
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96174
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28508
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62396
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97937
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36565
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77336
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20266
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65514
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10923
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391179
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671126
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975864
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311082
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20245
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643944
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137585
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68875
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30391
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98142
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75119
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63916
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55219
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40203
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26248
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13419
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08973
(428.42, 15.09, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40022
