¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.06423
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.250155
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.437056
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640842
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857073
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091778
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347365
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626689
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933146
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270804
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644608
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.060587
ò(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.526193
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672953
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30922
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03742
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87884
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83377
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94141
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32081
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91271
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10325
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39731
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88236
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41916
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07798
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7658
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.252388
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.440637
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643848
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.860331
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.095317
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351222
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630911
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937782
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.275922
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.650285
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.066918
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533298
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.058784
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31899
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04864
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89184
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84231
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9515
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33206
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92836
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33094
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81442
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24371
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84554
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51377
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4544
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.254725
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.444304
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.646981
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.863722
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099001
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.355238
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635308
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942614
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281254
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656199
ü(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.073516
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540701
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.067151
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32917
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06033
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9054
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85153
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96241
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34408
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9512
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56727
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00224
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62564
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27559
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96114
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98101
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.257167
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.448059
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.650237
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867248
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102833
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359416
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639878
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947637
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2868
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.662349
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.080376
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.548401
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.075854
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.674695
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07251
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91506
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86146
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97417
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35694
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98055
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81269
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.22049
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.20249
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.1949
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.19113
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.19113
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.19498
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.23695
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.259713
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.4519
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.653615
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.870909
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106812
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363753
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644626
Š(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952854
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292558
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.668738
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.087502
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.556399
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.084898
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.684997
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3721
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92422
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87214
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98674
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37056
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01133
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.2379
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.07608
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.05726
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.04422
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.03479
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.02893
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.0267
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.04685
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.263248
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.455831
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65712
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874704
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110935
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36825
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.649546
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.958261
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.29853
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.675365
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.094895
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564698
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.094282
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.695686
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38391
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93393
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8835
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00019
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38501
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04349
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.34484
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.12667
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.10409
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.08751
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.07454
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.06524
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.05954
(435.29, 14.07, 300.81) (448.91, 8.28, 269.83) (0.81, 2.16, 0.81) Human 18.07987
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.266968
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.45946
Ì(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.660747
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.878635
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115206
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372907
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654645
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963864
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.304717
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68223
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.102552
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.573297
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.104002
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.705873
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39617
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1906
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89556
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01447
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40028
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07708
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28677
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09244
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55901
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59099
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.270766
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.462932
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664497
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.882698
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119621
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.377722
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659917
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969658
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311114
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.689328
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.110476
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.582191
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.114062
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.716317
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40887
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20387
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90834
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0296
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4164
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1121
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31507
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28983
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99051
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.274642
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.466518
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.668371
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.886894
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124182
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382697
Ã(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665363
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975644
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317725
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.696666
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.118663
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591386
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.124462
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.727747
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42202
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21767
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12328
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04558
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43327
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14856
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34499
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49363
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44232
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.278599
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.470215
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672366
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.891223
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128886
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38783
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670981
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981822
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.324547
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704239
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.127115
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.600879
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.135201
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.739561
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43561
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23198
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13661
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19335
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45102
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1795
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37654
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70405
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94382
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.282631
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.474029
(435.29, 14.07, 300.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676485
