¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.672096
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153326
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652111
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120605
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62583
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00607
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22332
…(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4687
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72738
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00043
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19757
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29313
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39264
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49621
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60403
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7162
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83294
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95436
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08072
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21211
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34884
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50668
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63272
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261628
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539166
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795866
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082717
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396324
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740589
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142574
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639985
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133084
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57689
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96571
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17059
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40792
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66368
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93354
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14568
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24035
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33889
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4415
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54829
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65942
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77506
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89537
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02052
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1507
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28613
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42703
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56113
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266395
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544384
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790345
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07294
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385655
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728854
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131691
‚(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627675
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145995
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52557
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92708
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13037
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34922
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6022
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86907
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09639
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19019
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28784
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38951
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49536
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6055
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72006
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83931
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96331
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09235
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22382
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35671
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4921
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271025
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549482
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789837
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063241
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375036
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717191
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120622
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615229
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159236
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47195
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89021
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.092
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30369
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54299
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80697
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04961
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14257
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2394
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34018
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4451
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5543
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66793
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78613
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90864
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03019
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15658
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28812
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42494
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275615
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554474
ş(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7895
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05366
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364535
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705646
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109469
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602594
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161478
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4161
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.855
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0554
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26558
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48618
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74712
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00529
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0975
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19354
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29347
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39756
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50585
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61854
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73136
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84704
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96738
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09259
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22282
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35831
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280039
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559338
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789406
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044132
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35412
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694158
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098151
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58981
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146948
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35812
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82154
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02056
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22933
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4484
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68959
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96248
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05488
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15014
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24934
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35261
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4579
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56373
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67388
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78847
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90766
†(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03172
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16075
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29499
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284373
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560916
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789483
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03598
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343763
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68281
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086746
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576902
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130574
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29813
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7897
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98749
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19486
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41249
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64106
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90443
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01472
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10926
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20768
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30447
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40524
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51011
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61929
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73283
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85099
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97394
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10184
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23488
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288584
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561188
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789793
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036259
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333522
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671547
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075157
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563852
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11175
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23618
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75952
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95607
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16219
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37845
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60558
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84865
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97692
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06732
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15941
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25536
„(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35528
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45925
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56749
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68011
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79726
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9192
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04599
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17791
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292699
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561654
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790249
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036821
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323377
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660402
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063432
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550613
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092821
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17241
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73096
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9264
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13128
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34627
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57201
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80929
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93469
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02238
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11375
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20889
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30799
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41114
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5185
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6302
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74647
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86738
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99314
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12404
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296686
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56226
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790922
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03752
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313328
(335.09, 7.17, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649356
