¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(341.73, 7.25, 379.79) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10479
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653007
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946118
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223779
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.526091
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898995
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.412514
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.052775
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63828
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37523
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22439
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21339
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37953
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02906
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00408
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.98173
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96197
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.94479
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.93018
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.91812
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.90859
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.90159
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.89711
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.89515
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.89569
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.89876
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937207
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150169
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38027
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654456
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94978
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227755
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530423
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.908139
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.421646
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.059907
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63414
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37046
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21889
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20692
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37184
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00691
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.98197
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.95966
Œ(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.93994
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.92279
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.9082
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.89616
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.88665
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.87966
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.87519
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.87323
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.87378
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.87684
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937546
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150537
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380666
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655901
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953656
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231965
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53501
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.917224
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43042
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.066956
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63002
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36573
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21344
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20052
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36425
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.98736
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96246
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.94018
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.92049
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.90337
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.88881
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.87678
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.86729
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.86031
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.85585
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.85389
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.85445
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.8575
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937989
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151014
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381183
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657343
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957749
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23641
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.539855
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.92625
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438832
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.07392
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62594
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36106
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20802
š(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19418
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35671
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.97039
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.94553
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.92328
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.90362
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.88652
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.87198
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.85997
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.85049
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.84352
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83907
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83711
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83767
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.84072
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938533
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151601
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381817
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658782
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962056
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241089
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.544955
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.935211
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.446877
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.080801
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6219
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35641
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20262
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18789
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34927
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.956
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.93117
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.90894
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.8893
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.87222
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.8577
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.8457
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83623
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.82928
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.82483
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.82288
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.82343
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.82648
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93918
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152298
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382571
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660219
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96658
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.246004
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550312
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.944109
¨(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.454554
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.087595
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61789
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35183
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19732
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18167
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34185
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.94416
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.91935
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.89714
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.87752
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.86046
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.84595
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83397
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.8245
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.81755
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.81311
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.81116
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.81171
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.81476
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939929
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153105
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383445
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.661652
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.970387
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251151
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555923
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952939
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.461856
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.094297
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61391
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34726
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19203
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17548
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33454
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.93486
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.91007
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.88788
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.86827
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.85122
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83672
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.82475
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.8153
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.80835
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.80391
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.80196
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.80252
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.80556
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94078
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154022
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384436
™(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663079
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971958
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256535
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56179
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961699
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.468781
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100913
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60998
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34275
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1868
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16937
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32729
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.92809
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.90331
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.88114
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.86154
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.8445
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83001
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.81804
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.80859
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.80165
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.79721
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.79527
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.79582
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.79887
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941731
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155048
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385546
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664501
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973523
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.26215
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.567915
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.970386
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.475325
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.107434
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60607
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33829
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18166
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16331
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32012
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.92385
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.89908
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.87691
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.85732
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.84029
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.8258
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.81384
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.8044
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.79746
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.79302
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.79108
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.79163
(342.33, 7.17, 380.03) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.79467
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942784
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156184
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386772
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66592
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975082
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268001
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.574295
(342.33, 7.17, 380.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978999
