¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(385.72, 14.47, 306.17) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 9.520725
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721592
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098247
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515235
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979336
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498897
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08438
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74898
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54351
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4158
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43006
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53732
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16396
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83448
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.235
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781215
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065994
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377275
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718778
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09508
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507378
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975418
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494517
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07944
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74335
Æ(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53362
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40038
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39677
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47719
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02281
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65755
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22134
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779517
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063601
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374611
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71587
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091891
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483334
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971441
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490021
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07434
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73757
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52343
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38485
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34587
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4176
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88524
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14589
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20815
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778327
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061105
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371875
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71288
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079813
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459465
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967337
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485447
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06918
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.490395
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.444613
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.401093
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.359789
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35859
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75193
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66186
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19548
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777096
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058555
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369109
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709808
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058317
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435746
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963171
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480768
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.385195
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.338138
ê(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.293352
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.25079
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.264666
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30018
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61982
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25935
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18333
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775863
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055963
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366296
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695104
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036965
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412247
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94549
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47594
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.238573
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.192502
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.167764
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.229565
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.325428
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24229
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48903
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92333
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28855
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774588
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05333
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363372
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.638682
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.630732
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.624284
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.61933
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.615866
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.61389
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.613398
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.61439
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.325931
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.392015
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.592772
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40446
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59695
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79757
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773349
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050614
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347213
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.629543
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.621574
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.615104
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.610125
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.606637
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.604632
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.604111
ò(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.605072
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.425941
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.49373
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.660813
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32989
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28383
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43244
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772039
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045553
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329756
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.62181
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.613824
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.607333
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.602337
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.598825
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.596798
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.596252
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.597188
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.529741
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.599321
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.731189
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1686
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98333
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10403
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82861
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770724
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995564
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312441
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.615477
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.607474
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.60097
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.595955
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.592427
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.590381
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.589816
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.590729
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.637501
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.708964
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.803965
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01156
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75546
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7888
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96714
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75992
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94667
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295271
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599861
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.602521
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.596006
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.590978
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.587436
ô(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.585375
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.584794
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.585691
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.749385
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.822829
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.899333
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.10868
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62317
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47118
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62072
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69871
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714787
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898802
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278197
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581318
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.59896
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.592434
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.587399
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.583846
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.581773
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.581182
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.582067
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.86557
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.941099
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.01977
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.19033
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49486
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16649
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2889
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16631
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670621
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851978
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261315
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562892
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.596786
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.590255
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.585214
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.581656
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.579577
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.578979
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.579855
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 9.986257
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.06398
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.14492
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.27477
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37034
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00545
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97077
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75624
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19136
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627414
ó(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806155
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169224
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54464
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.595997
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.589466
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.584422
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.580862
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.578781
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.578179
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.579055
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.11164
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.19169
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.27503
(388.12, 14.55, 306.65) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 10.36208
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24957
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87428
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66561
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39584
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20252
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5851
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761292
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073128
(388.12, 14.55, 306.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526518
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.596596
(388.12, 14.55, 306.65) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 7.590065
