¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(418.20, 13.41, 327.22) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 6.953854
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.512714
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.551543
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.622377
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.696829
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.775157
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.883817
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.066545
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9927
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21258
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45993
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72078
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00538
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46842
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09708
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74826
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72612
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.88418
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.88754
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.89499
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.415653
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.449459
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.484626
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.526794
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.596524
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.669796
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.746861
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.862417
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.043008
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9781
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19689
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42688
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66883
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93867
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35656
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97351
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64763
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57972
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.79889
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.80212
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.80941
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.389778
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.42294
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.457438
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.502734
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.571399
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.643533
í(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.719382
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.841378
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.019882
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96491
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18316
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41252
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65381
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90793
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25197
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85343
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52483
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4345
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.71828
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.72138
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.364722
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.397268
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.431124
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.479347
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.546983
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.618021
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.692697
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.820695
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.997159
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.100793
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17089
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3997
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64043
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89389
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22699
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7591
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39551
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91832
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.64226
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.64524
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.340465
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.372417
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.405658
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.456614
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.52326
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.593241
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.666787
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.800365
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.974835
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.043252
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.155679
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38845
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62862
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88155
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22487
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73332
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31413
‚ (418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99629
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.57075
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.57362
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.58051
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.316983
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.348367
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.381017
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.434524
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.500214
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.569175
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.641632
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.780384
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.952907
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.987558
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.097728
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.249526
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61844
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87091
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22692
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70902
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28752
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92399
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.50368
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.50645
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.51322
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.294255
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.325095
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.357178
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.41306
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.477827
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.545805
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.617213
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.760748
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.931369
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.933654
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.041662
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.199455
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.433414
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86191
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23042
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68614
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26248
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91061
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44098
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44365
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.272263
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.302579
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.334119
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.392207
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.456086
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.523116
ş(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.593512
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.741453
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.910216
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.881479
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.987414
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.150734
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.394311
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85461
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23541
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66476
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23902
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91212
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.38258
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.38517
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.250986
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.280801
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.31184
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.371955
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.434975
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.501091
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.570512
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.722498
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.914017
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.83098
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.934928
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.103332
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.381598
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84897
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24187
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66656
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21713
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91323
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.32843
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.33093
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.230407
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.25974
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.292951
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.352288
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.41448
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.479715
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.552893
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.703876
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.990665
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.782101
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.884143
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.05721
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.368019
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85442
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24983
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67506
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19682
û(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.914
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.27847
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.2809
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.28728
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.21051
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.23938
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.274609
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.333194
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.394588
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.458974
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.53612
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.685585
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 4.064625
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.734794
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.835009
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.012341
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.353595
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86322
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25924
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68515
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17809
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91439
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.23266
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.23501
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.24132
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.191276
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.219703
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.256801
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.314662
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.375286
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.438853
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.519641
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.66762
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.594912
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.689009
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.787472
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.968687
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.338334
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8734
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27012
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69685
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16085
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91434
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.19094
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.19323
(418.46, 13.49, 326.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.19946
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.172691
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.200693
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.239518
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.29668
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.356562
 (418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.419339
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.503452
(418.46, 13.49, 326.81) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.64998
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.552193
(418.46, 13.49, 326.81) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.644703
