¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î (415.85, 12.92, 329.65) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.941947
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16759
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.31921
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.38188
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.39615
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.41385
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.43499
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.45958
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.48766
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.51925
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.55439
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.5931
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.945056
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.925164
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.916393
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.908799
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.906352
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.927391
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.949745
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.973436
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.02312
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.082983
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.145257
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.264122
Ÿ (415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.397134
(415.97, 12.88, 329.60) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 8.277895
(415.97, 12.88, 329.60) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 8.567976
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84137
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63124
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19325
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98406
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.50469
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.5193
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.53736
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.55888
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.58389
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.61241
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.64446
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.68009
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.71932
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.958456
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.935079
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.926325
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.91875
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.913255
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.934372
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.956807
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.980581
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.02669
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.086637
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.148998
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.261654
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.390007
(415.97, 12.88, 329.60) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 8.269814
(415.97, 12.88, 329.60) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 8.529946
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58216
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27705
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2146
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83337
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.63267
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.64763
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.66607
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.688
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.71344
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.74242
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.77496
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.81111
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.85088
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.973123
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.946102
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.937368
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.929815
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.923435
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.942361
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.964888
Ÿ (415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.988757
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.031188
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.09124
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.153711
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.260031
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.388311
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.672474
(415.97, 12.88, 329.60) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 8.511283
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54746
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86231
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7437
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74809
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.76598
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.78132
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.80016
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.82252
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.84841
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.87787
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.91093
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.94761
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.98796
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.989075
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.958245
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.949534
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.942005
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.935651
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.951364
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.973994
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.99797
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.036619
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.096797
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.159399
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.259249
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.387496
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.650611
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30176
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51511
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73812
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30239
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24491
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.90481
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.92054
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.93979
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.9626
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 17.98897
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.01894
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.05254
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.08979
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.13074
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.006328
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.971518
™ (415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.962831
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.955328
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.949005
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.961388
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.984134
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.00823
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.042984
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.10331
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.166068
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.259309
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.387559
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.629387
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27265
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48505
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70702
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93918
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77439
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.04932
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.06546
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.08516
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.10843
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.13531
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.16581
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.19997
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.23783
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.2794
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.024901
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.985934
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.977275
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.969802
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.963509
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.972442
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.995316
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.019544
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.050288
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.110786
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.173721
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.260211
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.388501
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.608798
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24582
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45724
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67827
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90942
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33349
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.14546
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.2163
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.23646
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.26023
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.28764
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.3187
” (415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.35345
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.39193
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.43417
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.044814
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.005531
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.992876
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.985435
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.979177
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.984534
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.007549
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.031921
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.058537
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.119229
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.182366
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.261954
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.390321
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.588834
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19842
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42668
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65185
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88208
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12296
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.30148
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.37325
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.3939
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.41819
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.44615
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.4778
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.51317
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.55231
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.59524
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.066087
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.026633
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.00965
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.002244
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.996024
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 5.997674
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.020843
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.045373
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.071293
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.128645
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.192008
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.264542
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66148
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86619
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08024
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30418
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53856
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78411
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04153
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.4638
 (415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.53654
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.5577
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.58254
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.61108
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.64335
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.67938
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.71921
(415.97, 12.88, 329.60) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 18.76287
(415.97, 12.88, 329.60) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.947473
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.049109
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.027614
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.020245
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.014064
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.011876
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.03521
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.059911
(415.97, 12.88, 329.60) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 6.086007
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95353
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17846
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3627
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55509
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75607
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96617
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18596
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41593
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65678
(415.97, 12.88, 329.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91716
