¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ä(333.33, 7.49, 371.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.826612
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.26941
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756016
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968304
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198075
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447618
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724034
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02882
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358596
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.517945
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.490785
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.46527
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.441374
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.419072
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.398342
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.379162
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.361512
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.345376
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.330736
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.317576
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.305888
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.295655
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.28687
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.279523
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.273608
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.26912
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.26605
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.2644
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.264167
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.26535
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746848
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958405
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187376
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435943
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70776
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010921
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340262
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.515207
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.488056
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.462552
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.438665
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.416371
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.395648
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.376475
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.358832
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.342702
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.328067
É(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.314914
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.303229
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.293001
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.28422
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.276876
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.270964
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.266476
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.263409
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.26176
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.261527
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.26271
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737798
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948631
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176785
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424447
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694143
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993204
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32217
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.513938
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.486793
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.461292
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.437408
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.415119
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.3944
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.375231
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.35759
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.341463
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.32683
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.31368
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.301997
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.29177
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.28299
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.275649
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.269738
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.265251
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.262184
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.260537
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.260303
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.261486
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.728848
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938963
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166324
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413095
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681761
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975678
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304301
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.514136
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.486991
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.461488
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.437605
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.415316
Ğ(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.394596
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.375426
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.357785
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.341657
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.327024
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.313873
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.302189
(333.01, 7.41, 370.53) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 7.291963
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.283184
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.275841
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.26993
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.265443
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.262377
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.260728
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.260496
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.261679
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720034
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929419
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155973
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40184
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669499
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961972
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286419
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.515805
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.488652
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.463144
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.439256
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.41696
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.396235
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.377061
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.359416
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.343285
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.328649
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.315494
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.303808
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.293579
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.284797
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.277453
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.27154
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.267053
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.263986
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.262336
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.262102
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.263286
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711289
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919996
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145762
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390765
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657456
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948752
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268209
Ô(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.518943
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.491778
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.46626
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.442359
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.420056
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.399323
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.380139
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.362487
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.346347
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.331705
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.318544
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.306854
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.29662
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.287834
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.280486
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.27457
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.27008
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.267011
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.265361
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.265127
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.26631
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702664
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91068
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135695
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379809
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645493
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935689
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237223
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51166
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.496373
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.470838
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.446922
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.424603
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.403856
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.384662
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.366998
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.350849
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.336196
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.323028
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.311329
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.301088
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.292296
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.284943
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.279023
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.27453
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.271458
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.269807
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.269572
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.270755
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694175
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901496
Ñ(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12574
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369005
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633718
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912529
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197214
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479333
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.502439
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.476882
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.452948
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.430609
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.409845
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.390634
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.372955
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.356791
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.342127
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.328947
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.317237
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.306988
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.298187
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.290829
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.284903
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.280406
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.27733
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.275677
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.275442
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.276625
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685751
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892447
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115936
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358374
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617465
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876434
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157937
(333.01, 7.41, 370.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452517
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.509984
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.484402
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.460442
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.43808
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.417294
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.398062
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.380364
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.364183
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.349503
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.336309
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.324587
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.314325
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.305516
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.298148
(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.292216
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.287712
(333.01, 7.41, 370.53) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.284634
Ê(333.01, 7.41, 370.53) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 7.282977
