¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08859
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.304635
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.278442
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.254489
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.231761
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.210238
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.189904
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.170726
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.152702
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.135792
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.119987
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.105276
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.091644
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.079062
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.067535
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.057042
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.04757
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.03912
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.031671
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.02523
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.02021
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.025629
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.045952
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.084572
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.151202
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.300626
ë(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.322512
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.282349
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.256791
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.232981
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.210399
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.189018
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.168818
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.149768
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.131863
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.115077
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.099382
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.084778
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.071243
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.058757
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.047325
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.036915
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.027535
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.019157
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.011786
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.005419
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.000484
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.005568
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.024645
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.060421
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.12034
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.232848
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.314311
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.275101
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.249743
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.226011
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.203503
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.1822
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.162064
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.143085
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.125243
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.108519
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.092893
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.07835
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.064867
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.052444
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.041066
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.03071
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.021382
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.013057
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.005733
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 4.999405
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 4.994522
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 4.999527
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.018237
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.053254
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.111421
ì(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.217336
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.321997
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.281893
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.256427
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.232714
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.210221
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.18893
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.168816
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.149862
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.132045
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.115328
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.099726
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.085204
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.071753
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.059352
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.047996
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.037667
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.028368
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.020071
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.012776
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.006481
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.001616
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.006723
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.025849
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.06179
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.122033
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.235952
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.346936
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.303691
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.277646
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.253891
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.231359
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.210037
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.189893
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.170904
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.153057
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.136333
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.120709
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.10618
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.092717
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.080312
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.06896
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.058631
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.049339
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.041058
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.033782
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.027512
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.022599
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.028058
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.048573
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.087552
ë(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.155147
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.312824
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.394801
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.34409
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.316374
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.292513
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.269886
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.248469
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.228243
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.209183
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.19127
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.174484
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.158813
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.144237
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.130732
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.118296
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.106918
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.096586
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.08728
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.078993
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.071725
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.065468
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.060502
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.066721
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.090218
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.136351
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.225201
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.487502
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.413783
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.380504
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.356468
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.333681
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.312114
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.291746
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.272574
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.254545
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.237668
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.221909
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.207258
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.193697
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.181217
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.169808
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.159441
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.150127
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.141848
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.134597
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.128352
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.1233
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.131263
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.162201
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.230366
­(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740131
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.586897
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.501657
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.476049
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.453128
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.431427
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.410982
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.391727
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.373644
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.356753
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.34099
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.326352
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.312839
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.300423
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.289105
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.278867
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.269687
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.261575
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.254504
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.2485
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.24351
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.259698
(335.80, 7.48, 350.43) (334.11, 1.49, 330.89) (0.81, 2.16, 0.81) Human 5.373349
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734177
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025346
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344337
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69521
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088169
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533356
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03225
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595096
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23165
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9081
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68279
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56695
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48074
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54097
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61139
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79859
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18509
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79202
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05138
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728177
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018754
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337103
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687248
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081201
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525568
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023506
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58515
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2147
‚(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88877
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66053
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53111
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43941
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46819
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56528
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74512
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12232
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77103
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15614
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722075
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012089
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329779
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679175
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074062
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517579
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014513
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575019
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19765
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86936
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63821
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49553
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38408
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39377
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52009
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69273
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06081
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77125
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23208
(335.80, 7.48, 350.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715899
