¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
–(399.02, 12.63, 328.90) (365.88, 3.76, 320.48) (0.81, 2.16, 0.81) Human 18.29752
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618168
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99054
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402906
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699333
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747668
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798257
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851197
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906475
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96423
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024509
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087391
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152934
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221245
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292413
»(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366532
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443688
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524013
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607598
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694577
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785048
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879189
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977129
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07902
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17537
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27284
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728596
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014314
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326186
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668629
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046308
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464854
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832174
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882473
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935125
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990151
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047649
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107673
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170294
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235602
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303676
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374575
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44841
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52534
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605393
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688701
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775418
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865614
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959461
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05709
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15397
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24695
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34373
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44439
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765432
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056599
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372544
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719661
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102765
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527601
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970542
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022992
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077843
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135139
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194957
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257377
¶(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322507
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390402
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461115
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534789
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611526
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691403
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774551
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861073
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951093
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04472
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14214
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23116
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32363
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41979
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51985
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62395
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802556
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099314
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419382
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771286
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159886
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592945
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094003
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169554
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226728
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286398
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34873
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41371
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481512
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55213
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625703
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702332
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782125
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865182
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951605
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04154
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13507
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22508
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31346
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40543
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50111
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60066
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7042
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81192
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839961
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142455
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466759
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82348
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217732
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6591
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168464
·(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322489
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382123
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444391
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509339
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577104
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647714
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721219
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797856
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87763
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960692
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0471
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13702
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22836
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3129
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40092
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49246
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58775
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6869
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79002
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89734
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00896
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877688
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185392
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514599
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876295
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276247
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726105
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243855
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482156
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544443
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609438
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677196
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747883
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821496
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898179
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97805
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06118
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14771
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23773
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32161
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40588
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49361
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5849
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67988
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77869
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88153
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98851
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09977
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21555
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915671
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227053
¹(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562946
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929645
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335435
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793874
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320276
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649023
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714095
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781992
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852818
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926568
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00342
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08345
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16676
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2535
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33933
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42007
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50411
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59168
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68276
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77758
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8762
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97879
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08557
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19664
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31215
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43236
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953927
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269071
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611779
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983586
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395349
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862488
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397658
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823436
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891553
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962547
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03658
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11366
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19398
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27757
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36461
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44319
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52381
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60778
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69524
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78622
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88094
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97949
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.082
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18865
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29962
»(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41504
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53511
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66006
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992472
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311404
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661099
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038148
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455914
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931879
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476066
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00589
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07723
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15158
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22901
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30973
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39372
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47494
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55233
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63295
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71692
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80437
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89538
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99011
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08869
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19122
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2979
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40893
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52437
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64447
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76942
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89946
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031272
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354044
(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709456
