¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
  (435.63, 13.88, 289.38) (446.40, 8.97, 271.73) (4.23, 3.18, 8.46) Truck 4.025434
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.66625
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.48169
(435.63, 13.88, 289.38) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.6877
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753636
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979312
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224402
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492669
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786487
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.109607
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465617
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.863267
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.307371
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.806464
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02256
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71052
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50328
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42482
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48667
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80534
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32611
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36471
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 19.02562
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.84015
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.07731
(435.63, 13.88, 289.38) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 22.57133
(435.63, 13.88, 289.38) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 22.90555
(435.63, 13.88, 289.38) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 21.42417
(435.63, 13.88, 289.38) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.71429
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75196
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977369
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222426
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490511
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784118
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.106997
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.46271
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.860031
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.303748
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.802378
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01458
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69523
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49269
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41125
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.462
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78257
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28953
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31838
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 19.20405
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.70692
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.74268
(435.63, 13.88, 289.38) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.75948
˜(435.63, 13.88, 289.38) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.7506
(435.63, 13.88, 289.38) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.74578
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.42185
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.42695
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.43644
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.45031
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.750305
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975452
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.220473
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488377
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781775
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104246
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.459832
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.856825
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.300158
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.798332
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.360154
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67997
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48217
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39467
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43746
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75845
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25312
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.46475
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.50051
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.62667
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.89733
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.11205
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.10339
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.09904
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.099
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.10327
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.11185
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.12475
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.748669
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973557
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218543
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486266
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779461
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101246
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.456982
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.853652
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296604
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.794326
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.35232
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66477
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47176
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37832
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41298
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7236
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21688
Ÿ(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.63369
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.66492
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.78846
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.05786
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.00711
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.99785
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.99288
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.99221
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.99582
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.00373
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.01593
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74699
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.971685
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216631
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484178
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777168
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098284
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454157
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.85051
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.293085
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.790356
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.344567
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64959
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45554
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36219
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38862
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68906
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18082
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.80942
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.8358
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.95652
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.22449
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.0148
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.00532
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.00013
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 21.99924
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.00263
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.01032
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.02231
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74529
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969841
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214745
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482114
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774904
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095362
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451363
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847399
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.289601
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.786431
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.336895
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.966083
©(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.438
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34627
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36543
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65484
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15089
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.99224
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.01344
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.1311
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.39745
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.14261
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.13286
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.12743
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.12632
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.12952
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.13704
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.14888
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743612
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.968019
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212879
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480076
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.772669
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092478
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448598
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84432
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.286153
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.782546
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.329307
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.957411
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42052
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33059
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34698
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62096
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12127
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09022
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.19809
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.31245
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.57698
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.47133
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.46115
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.45535
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.45393
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.45689
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.46423
(435.63, 13.88, 289.38) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.47596
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741956
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.966269
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211036
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478064
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77046
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089729
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445861
é(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.841274
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.282743
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.77554
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.321801
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.945769
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40313
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30915
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32882
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58744
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08044
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04536
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.39004
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.50084
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.76332
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740324
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.964598
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209217
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476074
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767941
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087284
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.443154
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83826
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.279368
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.767797
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.314379
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.935494
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64754
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28562
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31093
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55422
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04002
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00078
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.5896
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.69656
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.95675
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.738716
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962948
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207421
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474112
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765432
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.084867
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.440478
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835282
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.276034
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.760172
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.307046
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.925342
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63585
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26233
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29329
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52137
İ(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0032
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95646
(435.63, 13.88, 289.38) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.79708
