¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
— (403.71, 13.94, 248.46) (382.17, 8.01, 253.39) (0.81, 2.16, 0.81) Human 5.319571
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632716
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984344
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36469
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77733
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4094
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00219
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.4876
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.46794
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.45179
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.20579
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.33539
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.33282
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.82322
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.43051
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.43312
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.44003
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.4504
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.46303
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126698
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362138
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617733
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896132
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199639
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531996
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88688
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277156
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709924
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193405
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635054
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986835
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36736
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78023
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55435
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.48296
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.45094
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.43043
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.41775
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.41257
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.20175
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.30431
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.3113
ß(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.40669
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.40967
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.41776
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.42809
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.44067
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123547
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358722
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613191
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889874
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192244
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52386
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878718
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26815
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699886
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185956
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638179
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99022
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.371
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8138
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.492
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.45144
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.419
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.39713
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.38612
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.38404
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.45974
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.17054
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.2728
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.38518
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.38974
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.3978
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.40809
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.42063
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119608
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353393
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607051
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883212
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184906
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515861
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870679
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259291
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690041
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178594
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642163
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994493
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37564
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86451
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.47052
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.43007
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.39656
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.37203
ê(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.36406
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.36308
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.36603
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.15349
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.26033
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.37036
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.37423
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.38032
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.38865
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.3992
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114467
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347804
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600973
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876596
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177693
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507881
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862796
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250589
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680351
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171338
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646995
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999704
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38125
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91635
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.45909
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.41885
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.38542
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.36295
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.35211
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.35221
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.35511
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.13886
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.24972
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.35528
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.35914
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.36522
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.37352
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.384
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109372
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342276
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594999
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870086
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170551
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500062
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855054
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242048
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670833
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164241
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652658
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00579
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38786
í(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96929
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.45266
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.41603
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.38457
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.36313
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.35229
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.3471
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.13829
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.12662
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.37352
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.37725
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.39393
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.40073
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.45598
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.60279
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104347
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336834
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589065
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863606
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163473
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492284
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847484
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233624
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66152
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157178
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659135
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01281
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42202
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02343
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0111
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.42012
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.3895
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.37021
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.35619
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.55969
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.27903
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.29858
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.36158
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.3556
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.35185
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.10886
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.10964
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.11298
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099354
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33143
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583202
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857241
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156476
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484612
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840007
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225366
Û(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65236
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150275
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666502
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02071
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4713
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07872
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94987
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48843
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08055
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12426
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.26679
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.26428
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.12095
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.10929
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.35459
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.34862
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.34487
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.59139
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.59208
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.59503
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094453
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326108
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577425
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850942
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149592
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477019
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832681
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217308
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645205
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143489
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674698
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02957
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52163
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13519
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89043
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4234
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10887
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09973
(401.01, 14.02, 248.17) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 19.27592
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.1095
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.11584
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.10419
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.34982
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.34386
(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.34011
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089594
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320832
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571679
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844673
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142768
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469529
Î(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825503
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209346
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639252
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136796
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683735
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03932
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57299
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19287
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84117
