¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(429.57, 14.75, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122957
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332109
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69243
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085452
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488774
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923447
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406982
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02627
õ(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67197
(429.48, 14.84, 251.42) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.72919
(429.48, 14.84, 251.42) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.69333
(429.48, 14.84, 251.42) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.65979
(429.48, 14.84, 251.42) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.62852
(429.48, 14.84, 251.42) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.59949
(429.48, 14.84, 251.42) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.57268
(429.48, 14.84, 251.42) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.54805
(429.48, 14.84, 251.42) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.52559
(429.48, 14.84, 251.42) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.50526
(429.48, 14.84, 251.42) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.09967
(429.48, 14.84, 251.42) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 13.40973
(429.48, 14.84, 251.42) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.90127
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190075
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429913
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694036
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990371
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315662
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674239
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067462
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457314
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88858
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368055
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985108
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 10.02606
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.955703
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.888234
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.823577
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.76165
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.702379
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.645694
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.591523
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.539811
(429.48, 14.84, 251.42) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.44431
(429.48, 14.84, 251.42) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.03921
(429.48, 14.84, 251.42) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 13.32488
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177799
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416617
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68041
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975492
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299242
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656134
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036686
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42627
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854136
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.313905
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.247446
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.183703
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.122602
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.064063
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.008018
ù(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.954392
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.90313
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.854167
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.807446
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.85275
(429.48, 14.84, 251.42) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.49461
(429.48, 14.84, 251.42) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.98036
(429.48, 14.84, 251.42) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 13.24243
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165588
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403383
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666901
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960616
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28293
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633878
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004246
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395591
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820151
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.872272
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.84005
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.809773
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.781408
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.754927
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.730302
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.707508
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.686521
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.667321
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.649888
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.816562
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.876696
(429.48, 14.84, 251.42) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.92308
(429.48, 14.84, 251.42) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 13.16232
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153497
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390259
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653382
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945827
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266686
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604803
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972179
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365322
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786642
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.897178
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.864852
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.834474
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.806016
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.779448
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.75474
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.731869
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.71081
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.691543
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.674048
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.781268
÷(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.832378
(429.48, 14.84, 251.42) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.30022
(429.48, 14.84, 251.42) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 13.31882
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141233
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377235
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639938
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931102
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244902
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576023
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940411
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335452
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753577
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.923983
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.891543
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.86106
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.832501
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.805838
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.781041
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.758087
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.73695
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.717611
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.700049
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.74686
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.789214
(429.48, 14.84, 251.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 13.86625
(429.48, 14.84, 251.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 13.83708
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128095
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364347
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626512
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916456
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218947
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547502
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909022
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305976
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720985
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.952715
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.920156
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.889558
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.860891
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.834126
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.809235
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.78619
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.764971
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.745554
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.727921
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.713324
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.747184
(429.48, 14.84, 251.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 11.34041
(429.48, 14.84, 251.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 13.55415
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115001
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351483
ñ(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613191
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895625
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193286
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519328
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877916
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274185
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688822
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.983408
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.950719
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.919998
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.891216
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.864344
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.839349
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.816209
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.7949
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.775401
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.757691
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.741755
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.706275
(429.48, 14.84, 251.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 11.3409
(429.48, 14.84, 251.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 13.28511
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101995
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338757
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599924
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872349
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167842
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491424
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847235
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24015
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657133
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.016091
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.983263
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.952414
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.923509
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.896519
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.871416
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.848173
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.826771
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.807181
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.789392
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.773379
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.666468
(429.48, 14.84, 251.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 11.34362
(429.48, 14.84, 251.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 13.02904
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089072
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326143
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580354
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849345
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142684
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463855
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816831
ò(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206527
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625909
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.050799
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.017825
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.986837
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.957802
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.930688
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.905468
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.882118
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.860615
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.840933
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.823053
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.806961
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.627748
(429.48, 14.84, 251.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 11.34855
(429.48, 14.84, 251.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 12.96732
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076204
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312788
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55939
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826521
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117806
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436545
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786791
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173311
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595082
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041649
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.05444
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.023306
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.994131
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.966887
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.941546
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.918081
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.896469
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.876687
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.858716
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.842539
(429.48, 14.84, 251.42) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.590104
(429.48, 14.84, 251.42) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 11.35571
(429.48, 14.84, 251.42) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 13.10677
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063432
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292985
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538637
(429.48, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803978
