¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85163
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014674
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277822
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563018
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873109
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211326
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581651
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977533
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405877
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879177
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40478
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50653
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03296
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7063
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46457
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32712
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31796
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50112
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93826
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6192
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.71542
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.51912
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033069
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297745
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584631
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8966
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237033
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608879
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006125
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440832
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91789
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44786
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9266
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0743
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75297
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51446
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38347
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38466
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58665
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.04074
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73441
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.88061
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.76956
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051637
‚(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317832
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606462
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920359
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262987
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635137
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034989
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475613
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957159
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49159
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07011
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37992
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80045
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56527
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44089
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45265
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67382
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13798
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.8644
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.04942
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.02764
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070392
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338122
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628476
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944379
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289211
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661739
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064209
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507854
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996923
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53516
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1129
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74887
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96448
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61701
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49939
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52196
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76265
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23366
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.99938
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.21729
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.27621
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089301
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358588
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650687
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968575
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315684
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688629
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093811
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540524
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03552
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57669
ô(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15084
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79142
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4295
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66977
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55899
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59258
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85284
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3417
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.13733
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.38909
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.5375
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10833
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379218
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673106
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992993
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34243
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71583
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123708
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573585
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0722
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61284
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18943
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83467
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56151
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96408
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61969
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66622
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94476
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45495
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27844
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.58502
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.81558
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127549
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400045
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695727
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017656
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369407
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743319
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153964
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607035
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10936
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64802
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22863
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87867
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61121
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44282
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68941
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74543
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03882
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57049
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42259
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.77874
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146935
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421021
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718563
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042544
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394878
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771138
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184585
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640837
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14695
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68372
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26846
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92341
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66175
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50042
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1622
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82612
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13464
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68834
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.56986
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.95712
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166478
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44219
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74156
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067613
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420528
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79925
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215506
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675076
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.185
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30895
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96884
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71315
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55903
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54097
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97199
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23224
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80267
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.72033
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.13966
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186162
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463527
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76475
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092956
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446424
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827629
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246779
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709714
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2235
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7568
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35005
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01503
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76542
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61864
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61613
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60198
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33164
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92536
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.87407
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.32748
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205976
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485035
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788135
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118479
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472594
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85632
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278394
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744675
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25803
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79418
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3918
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06196
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81856
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67927
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6925
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90213
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56141
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.05276
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.03357
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.5476
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22597
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506696
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811708
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144204
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499011
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885332
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310359
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780075
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29219
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8321
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4342
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10964
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87258
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74095
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77018
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99334
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4411
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.18271
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.19341
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.81055
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24611
¦(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528539
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835482
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170153
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52568
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9146
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342643
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815844
(377.95, 16.01, 285.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32679
