¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
É(428.15, 14.92, 245.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11297
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26394
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59231
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94461
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52491
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99942
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.04311
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.0183
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.99611
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.97653
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.95952
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.94508
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.9332
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.92385
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.91703
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.91273
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.91095
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.91169
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.91495
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503987
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761716
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042166
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348353
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683959
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053321
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461725
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915616
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411248
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827832
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24983
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57729
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93464
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55804
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89625
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.98775
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.96268
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.94023
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.92037
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.90308
ã(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.88834
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.87614
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.86648
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.85933
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.8547
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.85257
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.85295
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.85584
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498145
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755377
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035227
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340761
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675634
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044146
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451551
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904259
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38203
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795893
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23683
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56335
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96501
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59203
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79279
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.96479
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.93977
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.91735
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.89753
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.88027
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.86556
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.85339
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.84374
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.83661
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.83199
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.82987
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.83025
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.83313
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492296
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74902
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02831
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333225
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667326
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035003
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441397
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892967
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353413
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764639
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21571
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55051
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99614
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62691
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68908
ë(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.99816
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.97273
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.94991
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.92969
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.91204
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.89696
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.88441
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.8744
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.86692
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.86194
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.85948
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.85952
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.86208
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486464
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742698
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021428
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325682
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659076
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025862
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431311
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88172
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325502
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734074
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18218
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53883
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02804
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66267
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82197
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.0623
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.03632
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.01298
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.99225
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.97411
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.95854
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.94553
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.93507
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.92714
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.92173
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.91885
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.9185
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.92065
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480672
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7364
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014581
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318202
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650862
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016785
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421271
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870528
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298185
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704255
ì(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14942
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52822
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0607
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68393
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99171
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.1733
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.14708
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.12352
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.1026
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.08429
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.06858
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.05544
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.04488
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.03687
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.03141
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.02849
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.02811
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.03027
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474935
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730175
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007769
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310729
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642676
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007774
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411283
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859388
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271507
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675089
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11746
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52017
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09118
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65193
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16163
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.394
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.36665
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.34202
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.32006
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.30077
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.28412
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.27009
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.25868
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.24986
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.24364
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.24001
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.23895
(428.23, 15.05, 245.61) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.24048
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469162
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723906
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000971
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303308
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634515
¶(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998792
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401323
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848308
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245491
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646635
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08623
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55092
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06319
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62099
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33158
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72779
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58374
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52403
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3175
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48677
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94952
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34367
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463469
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717698
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994208
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295925
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626393
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989851
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391422
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837291
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220033
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618887
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05579
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53386
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0361
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.591
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45343
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78721
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69856
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86534
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58148
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54844
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92282
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3159
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457762
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71153
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987494
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28858
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618306
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980974
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381588
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826331
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195245
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591794
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03086
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51004
²(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0099
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56208
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48717
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85213
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84111
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04524
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76806
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52619
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8997
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29181
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45211
