¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë (430.55, 11.00, 347.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30807
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51876
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36638
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853112
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282643
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712411
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191067
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727416
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2904
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82828
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43544
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12839
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9481
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42592
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15978
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45656
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95611
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1352
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44054
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35125
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767852
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227179
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65483
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12677
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655077
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21615
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74574
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34845
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02934
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83372
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47209
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0566
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2826
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78535
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.89013
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37376
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33899
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68372
§(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011492
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597824
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06296
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583405
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14292
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6659
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26266
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93265
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72116
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52745
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91261
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1121
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.64035
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.64948
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39209
(430.72, 11.21, 345.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3296
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686394
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120752
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597404
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12872
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71852
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10468
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52205
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37623
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06569
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749515
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188834
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673179
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21349
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78193
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17304
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63601
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44659
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10574
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813128
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257519
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749703
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29923
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84656
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24275
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98553
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48341
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14642
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876764
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32681
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826966
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38591
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9124
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3138
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35488
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52078
º(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18771
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93974
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396711
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904942
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47348
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97952
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60935
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95063
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55869
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22961
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003227
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467213
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983709
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56196
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04799
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95052
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98558
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58852
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25054
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067178
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538314
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06315
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65136
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24663
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26868
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00158
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60375
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26732
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13158
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609991
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14335
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74164
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50176
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41176
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01578
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61934
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62025
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196425
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682212
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22423
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8328
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62572
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51028
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03034
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63534
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261761
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754977
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30579
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93417
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75102
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52561
·(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04528
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65174
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327455
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828275
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38803
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04242
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87776
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54148
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06056
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66854
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3936
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902115
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47096
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15257
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00593
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55783
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07619
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68577
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460153
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976413
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.557
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26374
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10485
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57467
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09219
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03393
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527027
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05122
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6498
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37587
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12084
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59201
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10854
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68452
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594307
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12648
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74335
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48889
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13732
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60986
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12526
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51767
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661913
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20224
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83763
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60283
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15427
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6282
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14331
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40775
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729804
·(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.281
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93263
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71759
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17166
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64708
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16381
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30024
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798046
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36521
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02829
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74938
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18951
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66645
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13914
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19502
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866533
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44982
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12462
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76633
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20782
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74482
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80016
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28154
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935328
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53491
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22155
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78372
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28552
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85229
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93538
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50903
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0048
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62042
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31909
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85972
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38504
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03258
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07263
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74104
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0806
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7063
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42227
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95214
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4863
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96142
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21191
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15666
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79342
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51951
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04609
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58934
µ(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46336
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3533
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23293
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88743
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61734
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14156
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6941
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59012
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46403
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31262
(430.75, 11.31, 345.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98192
