¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.52477
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.6615
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.13702
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.22996
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.79094
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631159
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022977
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393036
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802073
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25046
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74403
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27047
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83558
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46293
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9441
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37987
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27958
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23219
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34605
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57604
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.03983
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.03811
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.56223
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60773
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998684
õ(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370962
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777946
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22398
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71486
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23625
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79772
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42296
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83328
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34401
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23863
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18352
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28328
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4917
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.94919
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97235
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.58655
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579026
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976715
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349032
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753961
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19766
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68581
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20241
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76026
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39622
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74605
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30846
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19804
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15253
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22126
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45164
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.85021
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93092
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24871
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551246
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949933
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32684
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730118
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1715
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65697
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1689
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72584
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36964
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68371
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27464
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15782
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1607
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19478
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41587
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.7701
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91553
û(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20545
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530772
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923356
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297823
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70646
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14548
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62831
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13579
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70226
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3433
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62397
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26024
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11796
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12604
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.155
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.381
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70723
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90114
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15166
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510062
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896921
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268993
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675501
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11966
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59985
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10548
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67889
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3172
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56676
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22984
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07854
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08061
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12128
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.32407
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6456
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90081
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08722
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489077
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870646
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240335
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644143
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08693
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57159
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08462
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65569
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2913
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51203
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19965
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09449
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03563
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13282
Š(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27142
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7063
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9458
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02447
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46789
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844539
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211871
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612994
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0527
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53825
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06385
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63266
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26567
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45974
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16969
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06023
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99171
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13573
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25793
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78065
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99128
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97343
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4465
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818567
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183561
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582049
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01873
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51142
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03702
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60991
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24023
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40985
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13995
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02624
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01935
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08456
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23388
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85482
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06591
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00537
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424884
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792763
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155498
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551317
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985019
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48467
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00644
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58113
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21504
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36543
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11043
¬(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99252
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.005
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0377
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.24968
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92868
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14161
(431.41, 12.93, 340.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03901
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727777
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068769
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43287
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829442
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267058
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752333
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33684
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0706
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81436
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38423
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02374
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44948
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27987
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751929
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094607
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457787
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856909
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297463
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786135
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38577
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12695
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79859
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36574
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00325
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40159
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03701
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776148
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117367
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482798
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884432
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327904
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825574
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43455
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18319
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78331
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34781
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98336
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34511
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88371
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800331
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140189
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507792
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911981
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358434
µ(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865458
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48324
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23937
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76857
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33038
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96402
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60242
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97401
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82455
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162988
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532819
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939612
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389026
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905383
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5318
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25165
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75436
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31345
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0117
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85794
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06657
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846232
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185826
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557915
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967254
(431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419857
