¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(348.89, 7.03, 360.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.46159
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65576
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64345
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82332
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26706
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08147
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3795
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99454
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.60622
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.5756
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.54964
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.52832
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.51162
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.49952
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.49202
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.48909
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.774943
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99622
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241002
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507346
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792078
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112608
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.459653
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.848456
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.281829
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.768476
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.342652
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00927
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75422
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60558
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58338
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75266
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18019
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.96789
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.22809
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75862
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.49098
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.46056
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.43477
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.41361
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.39704
´(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.38504
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.37762
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.37475
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764215
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984735
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.228504
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494221
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7778
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096889
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.443083
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830142
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.261943
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.746155
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.314855
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.967655
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70843
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55607
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52425
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68287
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09449
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85603
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.0793
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52769
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.3814
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.35117
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.32555
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.30453
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.28808
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.27619
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.26884
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.26604
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753614
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973322
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216085
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480733
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.763618
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.081276
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426701
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811962
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.242256
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.724008
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.287295
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.925812
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66513
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50459
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46583
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61395
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00994
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74587
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.9331
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30164
Ï(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.27737
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.24732
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.22185
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.20097
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.18463
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.17284
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.16557
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.16282
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743145
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961982
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203748
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467262
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749534
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065778
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.410501
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.793919
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.222769
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.70204
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.259974
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.883767
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62227
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45311
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40813
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54588
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92653
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.6374
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78521
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.60816
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.17877
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.14888
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.12357
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.10281
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.08659
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.07488
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.06768
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.06498
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732804
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950717
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191493
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.453885
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735548
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050391
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394491
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776016
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.203484
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680256
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.232899
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.847839
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57986
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40222
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35096
Í(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47868
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84395
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5306
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63929
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.4074
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.0855
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.05576
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.03059
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.00995
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.99383
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.98221
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.97508
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.97243
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.722595
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939528
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179322
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440603
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721664
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035118
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378666
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758254
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.184402
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.658653
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.206065
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.817232
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53791
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35192
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29394
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41233
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76278
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42392
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.50443
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.21082
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.99744
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.96785
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.94282
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.92229
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.90627
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.89473
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.88766
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.88505
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712519
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928415
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16724
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427416
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707884
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019961
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363033
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.740635
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.164762
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.637238
Ê(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.17948
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.786918
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49642
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30221
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23761
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34684
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68299
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3204
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3719
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.01833
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96413
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.88507
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.86015
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.83974
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.8238
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.81233
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.80532
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.80276
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.702576
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917383
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155245
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41433
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694211
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004926
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347392
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723164
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145258
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.616012
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.153145
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.756903
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45538
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25308
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18198
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2822
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81117
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31509
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46924
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24051
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80155
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.80731
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.78251
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.7622
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.74635
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.73495
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.728
(348.25, 7.03, 361.59) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.72547
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.692768
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90643
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143339
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.401345
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680643
ñ(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990009
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330918
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.705837
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125921
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594975
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.127061
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.727185
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4148
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43954
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94442
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10404
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49519
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19448
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31672
(348.25, 7.03, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04147
